eqp_id,module_id,module_type,state,area,start_time,end_time,lot_id,slot_no,srcmoduleid,dstmoduleid,srcmoduletype,dstmoduletype
EQP_XFER,,,PUT,XFER,2026-01-01 14:47:20,2026-01-01 14:47:33,L1058,7.0,LP1,PM1,Loadport,PM
EQP_XFER,,,PUT,XFER,2026-01-01 14:47:20,2026-01-01 14:47:34,L1058,10.0,PST1,LP1,PST,Loadport
EQP_XFER,,,PUT,XFER,2026-01-01 14:47:22,2026-01-01 14:47:54,L1058,6.0,LP3,PM3,Loadport,PM
EQP_PM,PM3,PM,RECIPE_RUN,PROC,2026-01-01 14:47:23,2026-01-01 14:59:40,L1058,3.0,,,,
EQP_PM,PM1,PM,RECIPE_RUN,PROC,2026-01-01 14:47:26,2026-01-01 14:56:51,L1058,1.0,,,,
EQP_PM,PM2,PM,RECIPE_RUN,PROC,2026-01-01 14:47:26,2026-01-01 14:57:46,L1058,2.0,,,,
EQP_MET,LLM2,LLM,MEASURE,MET,2026-01-01 14:47:27,2026-01-01 14:49:52,L1056,14.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 14:47:28,2026-01-01 14:47:39,L1058,11.0,PST2,LP2,PST,Loadport
EQP_LP,LP3,Loadport,CLAMP_ON,LP,2026-01-01 14:47:28,2026-01-01 14:47:44,L1058,9.0,,,,
EQP_PM,PM1,PM,RECIPE_RUN,PROC,2026-01-01 14:47:32,2026-01-01 14:58:14,L1058,4.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 14:47:35,2026-01-01 14:47:52,L1058,8.0,LP2,PM2,Loadport,PM
EQP_XFER,,,PUT,XFER,2026-01-01 14:47:36,2026-01-01 14:47:44,L1058,12.0,PST1,LP3,PST,Loadport
EQP_PM,PM1,PM,RECIPE_RUN,PROC,2026-01-01 14:47:36,2026-01-01 14:55:27,L1058,7.0,,,,
EQP_LP,LP1,Loadport,CLAMP_ON,LP,2026-01-01 14:47:37,2026-01-01 14:47:51,L1058,10.0,,,,
EQP_PM,PM2,PM,RECIPE_RUN,PROC,2026-01-01 14:47:41,2026-01-01 14:57:51,L1058,5.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 14:47:44,2026-01-01 14:47:52,L1058,13.0,PST2,LP1,PST,Loadport
EQP_LP,LP2,Loadport,CLAMP_ON,LP,2026-01-01 14:47:45,2026-01-01 14:47:53,L1058,11.0,,,,
EQP_LP,LP3,Loadport,CLAMP_ON,LP,2026-01-01 14:47:49,2026-01-01 14:47:56,L1058,12.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 14:47:51,2026-01-01 14:48:22,L1058,9.0,LP3,PM3,Loadport,PM
EQP_XFER,,,PUT,XFER,2026-01-01 14:47:52,2026-01-01 14:48:01,L1058,14.0,PST1,LP2,PST,Loadport
EQP_XFER,,,PUT,XFER,2026-01-01 14:47:54,2026-01-01 14:48:17,L1056,23.0,PM2,LLM1,PM,LLM
EQP_LP,LP1,Loadport,CLAMP_ON,LP,2026-01-01 14:47:55,2026-01-01 14:48:01,L1058,13.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 14:47:57,2026-01-01 14:48:17,L1058,11.0,LP2,PM2,Loadport,PM
EQP_XFER,,,PUT,XFER,2026-01-01 14:47:58,2026-01-01 14:48:10,L1058,10.0,LP1,PM1,Loadport,PM
EQP_XFER,,,PUT,XFER,2026-01-01 14:47:58,2026-01-01 14:48:12,L1058,12.0,LP3,PM3,Loadport,PM
EQP_PM,PM2,PM,RECIPE_RUN,PROC,2026-01-01 14:47:58,2026-01-01 14:57:56,L1058,8.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 14:48:00,2026-01-01 14:48:17,L1058,15.0,PST2,LP3,PST,Loadport
EQP_PM,PM3,PM,RECIPE_RUN,PROC,2026-01-01 14:48:02,2026-01-01 14:55:44,L1058,6.0,,,,
EQP_LP,LP2,Loadport,CLAMP_ON,LP,2026-01-01 14:48:04,2026-01-01 14:48:13,L1058,14.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 14:48:08,2026-01-01 14:48:24,L1058,16.0,PST1,LP1,PST,Loadport
EQP_XFER,,,PUT,XFER,2026-01-01 14:48:08,2026-01-01 14:48:41,L1058,13.0,LP1,PM1,Loadport,PM
EQP_XFER,,,PUT,XFER,2026-01-01 14:48:16,2026-01-01 14:48:32,L1058,17.0,PST2,LP2,PST,Loadport
EQP_PM,PM1,PM,RECIPE_RUN,PROC,2026-01-01 14:48:17,2026-01-01 14:56:06,L1058,10.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 14:48:18,2026-01-01 14:48:38,L1058,14.0,LP2,PM2,Loadport,PM
EQP_PM,PM3,PM,RECIPE_RUN,PROC,2026-01-01 14:48:18,2026-01-01 14:56:35,L1058,12.0,,,,
EQP_LP,LP3,Loadport,CLAMP_ON,LP,2026-01-01 14:48:19,2026-01-01 14:48:32,L1058,15.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 14:48:24,2026-01-01 14:48:30,L1058,18.0,PST1,LP3,PST,Loadport
EQP_PM,PM2,PM,RECIPE_RUN,PROC,2026-01-01 14:48:24,2026-01-01 14:56:00,L1058,11.0,,,,
EQP_MET,LLM1,LLM,MEASURE,MET,2026-01-01 14:48:25,2026-01-01 14:50:52,L1056,23.0,,,,
EQP_LP,LP1,Loadport,CLAMP_ON,LP,2026-01-01 14:48:28,2026-01-01 14:48:42,L1058,16.0,,,,
EQP_PM,PM3,PM,RECIPE_RUN,PROC,2026-01-01 14:48:28,2026-01-01 14:59:45,L1058,9.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 14:48:31,2026-01-01 14:49:06,L1056,20.0,PM2,LLM2,PM,LLM
EQP_XFER,,,PUT,XFER,2026-01-01 14:48:32,2026-01-01 14:48:43,L1058,19.0,PST2,LP1,PST,Loadport
EQP_XFER,,,PUT,XFER,2026-01-01 14:48:34,2026-01-01 14:49:01,L1058,15.0,LP3,PM3,Loadport,PM
EQP_LP,LP3,Loadport,CLAMP_ON,LP,2026-01-01 14:48:36,2026-01-01 14:48:52,L1058,18.0,,,,
EQP_LP,LP2,Loadport,CLAMP_ON,LP,2026-01-01 14:48:38,2026-01-01 14:48:47,L1058,17.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 14:48:40,2026-01-01 14:48:48,L1058,20.0,PST1,LP2,PST,Loadport
EQP_XFER,,,PUT,XFER,2026-01-01 14:48:45,2026-01-01 14:49:01,L1058,16.0,LP1,PM1,Loadport,PM
EQP_LP,LP1,Loadport,CLAMP_ON,LP,2026-01-01 14:48:45,2026-01-01 14:49:01,L1058,19.0,,,,
EQP_PM,PM2,PM,RECIPE_RUN,PROC,2026-01-01 14:48:46,2026-01-01 14:58:20,L1058,14.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 14:48:48,2026-01-01 14:49:00,L1058,21.0,PST2,LP3,PST,Loadport
EQP_XFER,,,PUT,XFER,2026-01-01 14:48:49,2026-01-01 14:49:12,L1057,1.0,PM1,LLM1,PM,LLM
EQP_PM,PM1,PM,RECIPE_RUN,PROC,2026-01-01 14:48:49,2026-01-01 14:56:52,L1058,13.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 14:48:52,2026-01-01 14:49:23,L1058,17.0,LP2,PM2,Loadport,PM
EQP_LP,LP2,Loadport,CLAMP_ON,LP,2026-01-01 14:48:53,2026-01-01 14:49:05,L1058,20.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 14:48:54,2026-01-01 14:49:12,L1058,18.0,LP3,PM3,Loadport,PM
EQP_XFER,,,PUT,XFER,2026-01-01 14:48:56,2026-01-01 14:49:12,L1058,22.0,PST1,LP1,PST,Loadport
EQP_LP,LP3,Loadport,CLAMP_ON,LP,2026-01-01 14:49:02,2026-01-01 14:49:20,L1058,21.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 14:49:04,2026-01-01 14:49:09,L1058,23.0,PST2,LP2,PST,Loadport
EQP_PM,PM3,PM,RECIPE_RUN,PROC,2026-01-01 14:49:05,2026-01-01 14:56:32,L1058,15.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 14:49:06,2026-01-01 14:49:30,L1057,11.0,PM2,LLM1,PM,LLM
EQP_PM,PM1,PM,RECIPE_RUN,PROC,2026-01-01 14:49:06,2026-01-01 14:58:52,L1058,16.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 14:49:07,2026-01-01 14:49:35,L1058,19.0,LP1,PM1,Loadport,PM
EQP_LP,LP2,Loadport,CLAMP_ON,LP,2026-01-01 14:49:11,2026-01-01 14:49:23,L1058,23.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 14:49:12,2026-01-01 14:49:17,L1058,24.0,PST1,LP3,PST,Loadport
EQP_XFER,,,PUT,XFER,2026-01-01 14:49:12,2026-01-01 14:49:32,L1058,20.0,LP2,PM2,Loadport,PM
EQP_MET,LLM2,LLM,MEASURE,MET,2026-01-01 14:49:14,2026-01-01 14:51:49,L1056,20.0,,,,
EQP_PM,PM3,PM,RECIPE_RUN,PROC,2026-01-01 14:49:16,2026-01-01 15:00:23,L1058,18.0,,,,
EQP_LP,LP1,Loadport,CLAMP_ON,LP,2026-01-01 14:49:17,2026-01-01 14:49:29,L1058,22.0,,,,
EQP_LP,LP3,Loadport,CLAMP_ON,LP,2026-01-01 14:49:20,2026-01-01 14:49:32,L1058,24.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 14:49:23,2026-01-01 14:49:56,L1058,21.0,LP3,PM3,Loadport,PM
EQP_MET,LLM1,LLM,MEASURE,MET,2026-01-01 14:49:23,2026-01-01 14:50:57,L1057,1.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 14:49:28,2026-01-01 14:50:12,L1057,10.0,PM1,LLM2,PM,LLM
EQP_XFER,,,PUT,XFER,2026-01-01 14:49:30,2026-01-01 14:49:57,L1058,23.0,LP2,PM2,Loadport,PM
EQP_PM,PM2,PM,RECIPE_RUN,PROC,2026-01-01 14:49:32,2026-01-01 15:00:25,L1058,17.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 14:49:34,2026-01-01 14:49:59,L1058,22.0,LP1,PM2,Loadport,PM
EQP_XFER,,,PUT,XFER,2026-01-01 14:49:36,2026-01-01 14:49:56,L1058,24.0,LP3,PM3,Loadport,PM
EQP_PM,PM2,PM,RECIPE_RUN,PROC,2026-01-01 14:49:37,2026-01-01 15:00:37,L1058,20.0,,,,
EQP_MET,LLM1,LLM,MEASURE,MET,2026-01-01 14:49:38,2026-01-01 14:51:56,L1057,11.0,,,,
EQP_PM,PM1,PM,RECIPE_RUN,PROC,2026-01-01 14:49:41,2026-01-01 14:59:59,L1058,19.0,,,,
EQP_LP,LP3,Loadport,PURGE,LP,2026-01-01 14:50:00,2026-01-01 14:53:33,,,,,,
EQP_PM,PM2,PM,RECIPE_RUN,PROC,2026-01-01 14:50:02,2026-01-01 14:57:05,L1058,22.0,,,,
EQP_PM,PM3,PM,RECIPE_RUN,PROC,2026-01-01 14:50:02,2026-01-01 15:01:19,L1058,21.0,,,,
EQP_PM,PM3,PM,RECIPE_RUN,PROC,2026-01-01 14:50:04,2026-01-01 15:00:01,L1058,24.0,,,,
EQP_PM,PM2,PM,RECIPE_RUN,PROC,2026-01-01 14:50:05,2026-01-01 14:58:13,L1058,23.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 14:50:06,2026-01-01 14:50:36,L1057,22.0,PM2,LLM2,PM,LLM
EQP_XFER,,,PUT,XFER,2026-01-01 14:50:09,2026-01-01 14:50:52,L1057,2.0,PM2,LLM2,PM,LLM
EQP_MET,LLM2,LLM,MEASURE,MET,2026-01-01 14:50:23,2026-01-01 14:53:00,L1057,10.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 14:50:35,2026-01-01 14:51:03,L1057,17.0,PM2,LLM1,PM,LLM
EQP_XFER,,,PUT,XFER,2026-01-01 14:50:36,2026-01-01 14:51:17,L1057,5.0,PM2,LLM1,PM,LLM
EQP_XFER,,,PUT,XFER,2026-01-01 14:50:39,2026-01-01 14:51:11,L1057,8.0,PM2,LLM2,PM,LLM
EQP_XFER,,,PUT,XFER,2026-01-01 14:50:44,2026-01-01 14:51:16,L1057,12.0,PM3,LLM2,PM,LLM
EQP_MET,LLM2,LLM,MEASURE,MET,2026-01-01 14:50:46,2026-01-01 14:52:20,L1057,22.0,,,,
EQP_MET,LLM2,LLM,MEASURE,MET,2026-01-01 14:50:57,2026-01-01 14:52:28,L1057,2.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 14:51:00,2026-01-01 14:51:40,L1057,20.0,PM2,LLM2,PM,LLM
EQP_XFER,,,PUT,XFER,2026-01-01 14:51:05,2026-01-01 14:51:42,L1057,7.0,PM1,LLM1,PM,LLM
EQP_MET,LLM1,LLM,MEASURE,MET,2026-01-01 14:51:13,2026-01-01 14:53:30,L1057,17.0,,,,
EQP_MET,LLM2,LLM,MEASURE,MET,2026-01-01 14:51:17,2026-01-01 14:54:07,L1057,8.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 14:51:19,2026-01-01 14:51:51,L1057,3.0,PM3,LLM1,PM,LLM
EQP_XFER,,,PUT,XFER,2026-01-01 14:51:25,2026-01-01 14:51:51,L1057,14.0,PM2,LLM2,PM,LLM
EQP_MET,LLM1,LLM,MEASURE,MET,2026-01-01 14:51:27,2026-01-01 14:53:10,L1057,5.0,,,,
EQP_MET,LLM2,LLM,MEASURE,MET,2026-01-01 14:51:27,2026-01-01 14:54:12,L1057,12.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 14:51:35,2026-01-01 14:52:01,L1057,9.0,PM3,LLM1,PM,LLM
EQP_XFER,,,PUT,XFER,2026-01-01 14:51:38,2026-01-01 14:52:03,L1057,24.0,PM3,LLM2,PM,LLM
EQP_MET,LLM1,LLM,MEASURE,MET,2026-01-01 14:51:45,2026-01-01 14:54:12,L1057,7.0,,,,
EQP_MET,LLM2,LLM,MEASURE,MET,2026-01-01 14:51:51,2026-01-01 14:54:38,L1057,20.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 14:51:53,2026-01-01 14:52:31,L1057,4.0,PM1,LLM2,PM,LLM
EQP_XFER,,,PUT,XFER,2026-01-01 14:51:55,2026-01-01 14:52:39,L1057,16.0,PM1,LLM2,PM,LLM
EQP_MET,LLM1,LLM,MEASURE,MET,2026-01-01 14:51:56,2026-01-01 14:54:40,L1057,3.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 14:51:59,2026-01-01 14:52:27,L1057,6.0,PM3,LLM2,PM,LLM
EQP_MET,LLM2,LLM,MEASURE,MET,2026-01-01 14:52:01,2026-01-01 14:53:59,L1057,14.0,,,,
EQP_MET,LLM2,LLM,MEASURE,MET,2026-01-01 14:52:07,2026-01-01 14:54:18,L1057,24.0,,,,
EQP_MET,LLM1,LLM,MEASURE,MET,2026-01-01 14:52:09,2026-01-01 14:55:01,L1057,9.0,,,,
EQP_MET,LLM2,LLM,MEASURE,MET,2026-01-01 14:52:31,2026-01-01 14:54:13,L1057,6.0,,,,
EQP_MET,LLM2,LLM,MEASURE,MET,2026-01-01 14:52:35,2026-01-01 14:54:15,L1057,4.0,,,,
EQP_MET,LLM2,LLM,MEASURE,MET,2026-01-01 14:52:45,2026-01-01 14:54:23,L1057,16.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 14:53:08,2026-01-01 14:53:21,L1059,1.0,PST2,LP1,PST,Loadport
EQP_XFER,,,PUT,XFER,2026-01-01 14:53:14,2026-01-01 14:53:56,L1057,21.0,PM3,LLM1,PM,LLM
EQP_XFER,,,PUT,XFER,2026-01-01 14:53:16,2026-01-01 14:53:33,L1059,2.0,PST1,LP2,PST,Loadport
EQP_XFER,,,PUT,XFER,2026-01-01 14:53:23,2026-01-01 14:53:42,L1057,13.0,PM1,LLM1,PM,LLM
EQP_XFER,,,PUT,XFER,2026-01-01 14:53:24,2026-01-01 14:53:40,L1059,3.0,PST2,LP3,PST,Loadport
EQP_LP,LP1,Loadport,CLAMP_ON,LP,2026-01-01 14:53:26,2026-01-01 14:53:35,L1059,1.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 14:53:32,2026-01-01 14:53:49,L1059,4.0,PST1,LP1,PST,Loadport
EQP_LP,LP2,Loadport,CLAMP_ON,LP,2026-01-01 14:53:38,2026-01-01 14:53:54,L1059,2.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 14:53:38,2026-01-01 14:54:03,L1059,1.0,LP1,PM1,Loadport,PM
EQP_XFER,,,PUT,XFER,2026-01-01 14:53:40,2026-01-01 14:53:56,L1059,5.0,PST2,LP2,PST,Loadport
EQP_LP,LP3,Loadport,CLAMP_ON,LP,2026-01-01 14:53:44,2026-01-01 14:53:51,L1059,3.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 14:53:47,2026-01-01 14:54:19,L1057,15.0,PM3,LLM1,PM,LLM
EQP_XFER,,,PUT,XFER,2026-01-01 14:53:48,2026-01-01 14:53:53,L1059,6.0,PST1,LP3,PST,Loadport
EQP_MET,LLM1,LLM,MEASURE,MET,2026-01-01 14:53:50,2026-01-01 14:55:38,L1057,13.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 14:53:53,2026-01-01 14:54:23,L1059,3.0,LP3,PM3,Loadport,PM
EQP_LP,LP3,Loadport,CLAMP_ON,LP,2026-01-01 14:53:55,2026-01-01 14:54:14,L1059,6.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 14:53:56,2026-01-01 14:54:08,L1059,2.0,LP2,PM2,Loadport,PM
EQP_XFER,,,PUT,XFER,2026-01-01 14:53:56,2026-01-01 14:54:08,L1059,7.0,PST2,LP1,PST,Loadport
EQP_LP,LP1,Loadport,CLAMP_ON,LP,2026-01-01 14:53:56,2026-01-01 14:54:12,L1059,4.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 14:53:59,2026-01-01 14:54:29,L1057,19.0,PM1,LLM1,PM,LLM
EQP_MET,LLM1,LLM,MEASURE,MET,2026-01-01 14:53:59,2026-01-01 14:56:21,L1057,21.0,,,,
EQP_LP,LP2,Loadport,CLAMP_ON,LP,2026-01-01 14:54:01,2026-01-01 14:54:13,L1059,5.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 14:54:04,2026-01-01 14:54:13,L1059,8.0,PST1,LP2,PST,Loadport
EQP_PM,PM1,PM,RECIPE_RUN,PROC,2026-01-01 14:54:07,2026-01-01 15:04:19,L1059,1.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 14:54:12,2026-01-01 14:54:21,L1059,9.0,PST2,LP3,PST,Loadport
EQP_LP,LP1,Loadport,CLAMP_ON,LP,2026-01-01 14:54:14,2026-01-01 14:54:24,L1059,7.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 14:54:14,2026-01-01 14:54:50,L1057,18.0,PM3,LLM2,PM,LLM
EQP_PM,PM2,PM,RECIPE_RUN,PROC,2026-01-01 14:54:14,2026-01-01 15:02:24,L1059,2.0,,,,
EQP_LP,LP2,Loadport,CLAMP_ON,LP,2026-01-01 14:54:15,2026-01-01 14:54:26,L1059,8.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 14:54:15,2026-01-01 14:54:47,L1059,5.0,LP2,PM2,Loadport,PM
EQP_XFER,,,PUT,XFER,2026-01-01 14:54:17,2026-01-01 14:54:29,L1059,4.0,LP1,PM1,Loadport,PM
EQP_XFER,,,PUT,XFER,2026-01-01 14:54:17,2026-01-01 14:54:49,L1059,6.0,LP3,PM3,Loadport,PM
EQP_XFER,,,PUT,XFER,2026-01-01 14:54:20,2026-01-01 14:54:37,L1059,10.0,PST1,LP1,PST,Loadport
EQP_LP,LP3,Loadport,CLAMP_ON,LP,2026-01-01 14:54:26,2026-01-01 14:54:34,L1059,9.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 14:54:26,2026-01-01 14:54:45,L1059,7.0,LP1,PM1,Loadport,PM
EQP_XFER,,,PUT,XFER,2026-01-01 14:54:28,2026-01-01 14:54:43,L1059,11.0,PST2,LP2,PST,Loadport
EQP_XFER,,,PUT,XFER,2026-01-01 14:54:29,2026-01-01 14:54:42,L1059,8.0,LP2,PM2,Loadport,PM
EQP_MET,LLM1,LLM,MEASURE,MET,2026-01-01 14:54:29,2026-01-01 14:56:45,L1057,15.0,,,,
EQP_PM,PM3,PM,RECIPE_RUN,PROC,2026-01-01 14:54:30,2026-01-01 15:03:48,L1059,3.0,,,,
EQP_PM,PM1,PM,RECIPE_RUN,PROC,2026-01-01 14:54:33,2026-01-01 15:05:56,L1059,4.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 14:54:36,2026-01-01 14:54:50,L1059,12.0,PST1,LP3,PST,Loadport
EQP_MET,LLM1,LLM,MEASURE,MET,2026-01-01 14:54:37,2026-01-01 14:56:19,L1057,19.0,,,,
EQP_LP,LP1,Loadport,CLAMP_ON,LP,2026-01-01 14:54:41,2026-01-01 14:54:55,L1059,10.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 14:54:41,2026-01-01 14:55:08,L1059,9.0,LP3,PM3,Loadport,PM
EQP_XFER,,,PUT,XFER,2026-01-01 14:54:44,2026-01-01 14:54:59,L1059,13.0,PST2,LP1,PST,Loadport
EQP_PM,PM2,PM,RECIPE_RUN,PROC,2026-01-01 14:54:47,2026-01-01 15:05:30,L1059,8.0,,,,
EQP_LP,LP2,Loadport,CLAMP_ON,LP,2026-01-01 14:54:49,2026-01-01 14:55:04,L1059,11.0,,,,
EQP_PM,PM2,PM,RECIPE_RUN,PROC,2026-01-01 14:54:50,2026-01-01 15:06:05,L1059,5.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 14:54:52,2026-01-01 14:55:01,L1059,14.0,PST1,LP2,PST,Loadport
EQP_PM,PM1,PM,RECIPE_RUN,PROC,2026-01-01 14:54:52,2026-01-01 15:04:48,L1059,7.0,,,,
EQP_MET,LLM2,LLM,MEASURE,MET,2026-01-01 14:54:56,2026-01-01 14:57:39,L1057,18.0,,,,
EQP_PM,PM3,PM,RECIPE_RUN,PROC,2026-01-01 14:54:56,2026-01-01 15:05:53,L1059,6.0,,,,
EQP_LP,LP3,Loadport,CLAMP_ON,LP,2026-01-01 14:54:57,2026-01-01 14:55:08,L1059,12.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 14:54:59,2026-01-01 14:55:21,L1059,10.0,LP1,PM1,Loadport,PM
EQP_XFER,,,PUT,XFER,2026-01-01 14:55:00,2026-01-01 14:55:07,L1059,15.0,PST2,LP3,PST,Loadport
EQP_LP,LP1,Loadport,CLAMP_ON,LP,2026-01-01 14:55:02,2026-01-01 14:55:14,L1059,13.0,,,,
EQP_LP,LP2,Loadport,CLAMP_ON,LP,2026-01-01 14:55:05,2026-01-01 14:55:20,L1059,14.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 14:55:08,2026-01-01 14:55:22,L1059,16.0,PST1,LP1,PST,Loadport
EQP_XFER,,,PUT,XFER,2026-01-01 14:55:11,2026-01-01 14:55:31,L1059,11.0,LP2,PM2,Loadport,PM
EQP_LP,LP3,Loadport,CLAMP_ON,LP,2026-01-01 14:55:13,2026-01-01 14:55:23,L1059,15.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 14:55:13,2026-01-01 14:55:38,L1059,12.0,LP3,PM3,Loadport,PM
EQP_XFER,,,PUT,XFER,2026-01-01 14:55:16,2026-01-01 14:55:25,L1059,17.0,PST2,LP2,PST,Loadport
EQP_PM,PM3,PM,RECIPE_RUN,PROC,2026-01-01 14:55:16,2026-01-01 15:06:46,L1059,9.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 14:55:17,2026-01-01 14:55:40,L1059,13.0,LP1,PM1,Loadport,PM
EQP_XFER,,,PUT,XFER,2026-01-01 14:55:22,2026-01-01 14:55:36,L1059,14.0,LP2,PM2,Loadport,PM
EQP_XFER,,,PUT,XFER,2026-01-01 14:55:24,2026-01-01 14:55:34,L1059,18.0,PST1,LP3,PST,Loadport
EQP_LP,LP1,Loadport,CLAMP_ON,LP,2026-01-01 14:55:24,2026-01-01 14:55:39,L1059,16.0,,,,
EQP_PM,PM1,PM,RECIPE_RUN,PROC,2026-01-01 14:55:24,2026-01-01 15:07:21,L1059,10.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 14:55:28,2026-01-01 14:55:48,L1057,23.0,PM2,LLM1,PM,LLM
EQP_XFER,,,PUT,XFER,2026-01-01 14:55:28,2026-01-01 14:55:49,L1059,15.0,LP3,PM3,Loadport,PM
EQP_LP,LP2,Loadport,CLAMP_ON,LP,2026-01-01 14:55:29,2026-01-01 14:55:39,L1059,17.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 14:55:32,2026-01-01 14:55:42,L1059,19.0,PST2,LP1,PST,Loadport
EQP_XFER,,,PUT,XFER,2026-01-01 14:55:36,2026-01-01 14:56:03,L1058,7.0,PM1,LLM1,PM,LLM
EQP_PM,PM2,PM,RECIPE_RUN,PROC,2026-01-01 14:55:38,2026-01-01 15:03:41,L1059,11.0,,,,
EQP_LP,LP3,Loadport,CLAMP_ON,LP,2026-01-01 14:55:40,2026-01-01 14:55:49,L1059,18.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 14:55:40,2026-01-01 14:55:52,L1059,20.0,PST1,LP2,PST,Loadport
EQP_PM,PM2,PM,RECIPE_RUN,PROC,2026-01-01 14:55:41,2026-01-01 15:07:18,L1059,14.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 14:55:45,2026-01-01 14:56:14,L1059,17.0,LP2,PM2,Loadport,PM
EQP_PM,PM1,PM,RECIPE_RUN,PROC,2026-01-01 14:55:45,2026-01-01 15:04:32,L1059,13.0,,,,
EQP_PM,PM3,PM,RECIPE_RUN,PROC,2026-01-01 14:55:45,2026-01-01 15:04:37,L1059,12.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 14:55:46,2026-01-01 14:56:01,L1059,16.0,LP1,PM1,Loadport,PM
EQP_LP,LP1,Loadport,CLAMP_ON,LP,2026-01-01 14:55:47,2026-01-01 14:55:59,L1059,19.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 14:55:48,2026-01-01 14:55:53,L1059,21.0,PST2,LP3,PST,Loadport
EQP_XFER,,,PUT,XFER,2026-01-01 14:55:52,2026-01-01 14:56:11,L1059,18.0,LP3,PM3,Loadport,PM
EQP_MET,LLM1,LLM,MEASURE,MET,2026-01-01 14:55:53,2026-01-01 14:58:14,L1057,23.0,,,,
EQP_PM,PM3,PM,RECIPE_RUN,PROC,2026-01-01 14:55:53,2026-01-01 15:02:56,L1059,15.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 14:55:56,2026-01-01 14:56:02,L1059,22.0,PST1,LP1,PST,Loadport
EQP_XFER,,,PUT,XFER,2026-01-01 14:55:56,2026-01-01 14:56:27,L1058,6.0,PM3,LLM2,PM,LLM
EQP_LP,LP3,Loadport,CLAMP_ON,LP,2026-01-01 14:55:58,2026-01-01 14:56:12,L1059,21.0,,,,
EQP_LP,LP2,Loadport,CLAMP_ON,LP,2026-01-01 14:55:58,2026-01-01 14:56:16,L1059,20.0,,,,
EQP_LP,LP1,Loadport,CHAMBER_CLEAN,LP,2026-01-01 14:56:00,2026-01-01 14:59:03,,,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 14:56:02,2026-01-01 14:56:31,L1059,19.0,LP1,PM1,Loadport,PM
EQP_XFER,,,PUT,XFER,2026-01-01 14:56:04,2026-01-01 14:56:21,L1059,23.0,PST2,LP2,PST,Loadport
