ocel:eid,ocel:activity,ocel:timestamp,lifecycle,dur_s,lot_id,slot_no,eqp_id,module_id,srcmoduleid,dstmoduleid,state,area
e21925,PUT_START,2026-01-01 16:45:16,start,0.0,L1075,2.0,EQP_XFER,,PST1,LP2,PUT,XFER
e21926,PUT_END,2026-01-01 16:45:28,complete,12.0,L1075,2.0,EQP_XFER,,PST1,LP2,PUT,XFER
e21927,CLAMP_ON_START,2026-01-01 16:45:30,start,0.0,L1075,2.0,EQP_LP,LP2,,,CLAMP_ON,LP
e21928,CLAMP_ON_END,2026-01-01 16:45:41,complete,11.0,L1075,2.0,EQP_LP,LP2,,,CLAMP_ON,LP
e21929,PUT_START,2026-01-01 16:45:43,start,0.0,L1075,2.0,EQP_XFER,,LP2,PM2,PUT,XFER
e21930,PUT_END,2026-01-01 16:46:13,complete,30.0,L1075,2.0,EQP_XFER,,LP2,PM2,PUT,XFER
e21931,RECIPE_RUN_START,2026-01-01 16:46:22,start,0.0,L1075,2.0,EQP_PM,PM2,,,RECIPE_RUN,PROC
e21932,RECIPE_RUN_END,2026-01-01 16:55:44,complete,562.0,L1075,2.0,EQP_PM,PM2,,,RECIPE_RUN,PROC
e21933,PUT_START,2026-01-01 16:55:53,start,0.0,L1075,2.0,EQP_XFER,,PM2,LLM2,PUT,XFER
e21934,PUT_END,2026-01-01 16:56:13,complete,20.0,L1075,2.0,EQP_XFER,,PM2,LLM2,PUT,XFER
e21935,MEASURE_START,2026-01-01 16:56:17,start,0.0,L1075,2.0,EQP_MET,LLM2,,,MEASURE,MET
e21936,MEASURE_END,2026-01-01 16:58:11,complete,114.0,L1075,2.0,EQP_MET,LLM2,,,MEASURE,MET
e21937,PUT_START,2026-01-01 16:45:24,start,0.0,L1075,3.0,EQP_XFER,,PST2,LP3,PUT,XFER
e21938,PUT_END,2026-01-01 16:45:37,complete,13.0,L1075,3.0,EQP_XFER,,PST2,LP3,PUT,XFER
e21939,CLAMP_ON_START,2026-01-01 16:45:41,start,0.0,L1075,3.0,EQP_LP,LP3,,,CLAMP_ON,LP
e21940,CLAMP_ON_END,2026-01-01 16:45:54,complete,13.0,L1075,3.0,EQP_LP,LP3,,,CLAMP_ON,LP
e21941,PUT_START,2026-01-01 16:46:00,start,0.0,L1075,3.0,EQP_XFER,,LP3,PM3,PUT,XFER
e21942,PUT_END,2026-01-01 16:46:30,complete,30.0,L1075,3.0,EQP_XFER,,LP3,PM3,PUT,XFER
e21943,RECIPE_RUN_START,2026-01-01 16:46:35,start,0.0,L1075,3.0,EQP_PM,PM3,,,RECIPE_RUN,PROC
e21944,RECIPE_RUN_END,2026-01-01 16:58:02,complete,687.0,L1075,3.0,EQP_PM,PM3,,,RECIPE_RUN,PROC
e21945,PUT_START,2026-01-01 16:58:07,start,0.0,L1075,3.0,EQP_XFER,,PM3,LLM1,PUT,XFER
e21946,PUT_END,2026-01-01 16:58:44,complete,37.0,L1075,3.0,EQP_XFER,,PM3,LLM1,PUT,XFER
e21947,MEASURE_START,2026-01-01 16:58:54,start,0.0,L1075,3.0,EQP_MET,LLM1,,,MEASURE,MET
e21948,MEASURE_END,2026-01-01 17:01:02,complete,128.0,L1075,3.0,EQP_MET,LLM1,,,MEASURE,MET
e21949,PUT_START,2026-01-01 16:45:32,start,0.0,L1075,4.0,EQP_XFER,,PST1,LP1,PUT,XFER
e21950,PUT_END,2026-01-01 16:45:41,complete,9.0,L1075,4.0,EQP_XFER,,PST1,LP1,PUT,XFER
e21951,CLAMP_ON_START,2026-01-01 16:45:46,start,0.0,L1075,4.0,EQP_LP,LP1,,,CLAMP_ON,LP
e21952,CLAMP_ON_END,2026-01-01 16:45:55,complete,9.0,L1075,4.0,EQP_LP,LP1,,,CLAMP_ON,LP
e21953,PUT_START,2026-01-01 16:46:02,start,0.0,L1075,4.0,EQP_XFER,,LP1,PM1,PUT,XFER
e21954,PUT_END,2026-01-01 16:46:20,complete,18.0,L1075,4.0,EQP_XFER,,LP1,PM1,PUT,XFER
e21955,RECIPE_RUN_START,2026-01-01 16:46:23,start,0.0,L1075,4.0,EQP_PM,PM1,,,RECIPE_RUN,PROC
e21956,RECIPE_RUN_END,2026-01-01 16:55:25,complete,542.0,L1075,4.0,EQP_PM,PM1,,,RECIPE_RUN,PROC
e21957,PUT_START,2026-01-01 16:55:39,start,0.0,L1075,4.0,EQP_XFER,,PM1,LLM2,PUT,XFER
e21958,PUT_END,2026-01-01 16:56:00,complete,21.0,L1075,4.0,EQP_XFER,,PM1,LLM2,PUT,XFER
e21959,MEASURE_START,2026-01-01 16:56:08,start,0.0,L1075,4.0,EQP_MET,LLM2,,,MEASURE,MET
e21960,MEASURE_END,2026-01-01 16:57:53,complete,105.0,L1075,4.0,EQP_MET,LLM2,,,MEASURE,MET
e21961,PUT_START,2026-01-01 16:45:40,start,0.0,L1075,5.0,EQP_XFER,,PST2,LP2,PUT,XFER
e21962,PUT_END,2026-01-01 16:45:51,complete,11.0,L1075,5.0,EQP_XFER,,PST2,LP2,PUT,XFER
e21963,CLAMP_ON_START,2026-01-01 16:45:58,start,0.0,L1075,5.0,EQP_LP,LP2,,,CLAMP_ON,LP
e21964,CLAMP_ON_END,2026-01-01 16:46:13,complete,15.0,L1075,5.0,EQP_LP,LP2,,,CLAMP_ON,LP
e21965,PUT_START,2026-01-01 16:46:18,start,0.0,L1075,5.0,EQP_XFER,,LP2,PM2,PUT,XFER
e21966,PUT_END,2026-01-01 16:46:44,complete,26.0,L1075,5.0,EQP_XFER,,LP2,PM2,PUT,XFER
e21967,RECIPE_RUN_START,2026-01-01 16:46:52,start,0.0,L1075,5.0,EQP_PM,PM2,,,RECIPE_RUN,PROC
e21968,RECIPE_RUN_END,2026-01-01 16:58:16,complete,684.0,L1075,5.0,EQP_PM,PM2,,,RECIPE_RUN,PROC
e21969,PUT_START,2026-01-01 16:58:23,start,0.0,L1075,5.0,EQP_XFER,,PM2,LLM1,PUT,XFER
e21970,PUT_END,2026-01-01 16:59:02,complete,39.0,L1075,5.0,EQP_XFER,,PM2,LLM1,PUT,XFER
e21971,MEASURE_START,2026-01-01 16:59:09,start,0.0,L1075,5.0,EQP_MET,LLM1,,,MEASURE,MET
e21972,MEASURE_END,2026-01-01 17:02:03,complete,174.0,L1075,5.0,EQP_MET,LLM1,,,MEASURE,MET
e21973,PUT_START,2026-01-01 16:45:48,start,0.0,L1075,6.0,EQP_XFER,,PST1,LP3,PUT,XFER
e21974,PUT_END,2026-01-01 16:46:00,complete,12.0,L1075,6.0,EQP_XFER,,PST1,LP3,PUT,XFER
e21975,CLAMP_ON_START,2026-01-01 16:46:05,start,0.0,L1075,6.0,EQP_LP,LP3,,,CLAMP_ON,LP
e21976,CLAMP_ON_END,2026-01-01 16:46:14,complete,9.0,L1075,6.0,EQP_LP,LP3,,,CLAMP_ON,LP
e21977,PUT_START,2026-01-01 16:46:20,start,0.0,L1075,6.0,EQP_XFER,,LP3,PM3,PUT,XFER
e21978,PUT_END,2026-01-01 16:46:47,complete,27.0,L1075,6.0,EQP_XFER,,LP3,PM3,PUT,XFER
e21979,RECIPE_RUN_START,2026-01-01 16:46:51,start,0.0,L1075,6.0,EQP_PM,PM3,,,RECIPE_RUN,PROC
e21980,RECIPE_RUN_END,2026-01-01 16:57:28,complete,637.0,L1075,6.0,EQP_PM,PM3,,,RECIPE_RUN,PROC
e21981,PUT_START,2026-01-01 16:57:37,start,0.0,L1075,6.0,EQP_XFER,,PM3,LLM2,PUT,XFER
e21982,PUT_END,2026-01-01 16:58:05,complete,28.0,L1075,6.0,EQP_XFER,,PM3,LLM2,PUT,XFER
e21983,MEASURE_START,2026-01-01 16:58:13,start,0.0,L1075,6.0,EQP_MET,LLM2,,,MEASURE,MET
e21984,MEASURE_END,2026-01-01 17:00:20,complete,127.0,L1075,6.0,EQP_MET,LLM2,,,MEASURE,MET
e21985,PUT_START,2026-01-01 16:45:56,start,0.0,L1075,7.0,EQP_XFER,,PST2,LP1,PUT,XFER
e21986,PUT_END,2026-01-01 16:46:11,complete,15.0,L1075,7.0,EQP_XFER,,PST2,LP1,PUT,XFER
e21987,CLAMP_ON_START,2026-01-01 16:46:16,start,0.0,L1075,7.0,EQP_LP,LP1,,,CLAMP_ON,LP
e21988,CLAMP_ON_END,2026-01-01 16:46:23,complete,7.0,L1075,7.0,EQP_LP,LP1,,,CLAMP_ON,LP
e21989,PUT_START,2026-01-01 16:46:28,start,0.0,L1075,7.0,EQP_XFER,,LP1,PM1,PUT,XFER
e21990,PUT_END,2026-01-01 16:46:41,complete,13.0,L1075,7.0,EQP_XFER,,LP1,PM1,PUT,XFER
e21991,RECIPE_RUN_START,2026-01-01 16:46:47,start,0.0,L1075,7.0,EQP_PM,PM1,,,RECIPE_RUN,PROC
e21992,RECIPE_RUN_END,2026-01-01 16:59:22,complete,755.0,L1075,7.0,EQP_PM,PM1,,,RECIPE_RUN,PROC
e21993,PUT_START,2026-01-01 16:59:29,start,0.0,L1075,7.0,EQP_XFER,,PM1,LLM1,PUT,XFER
e21994,PUT_END,2026-01-01 16:59:48,complete,19.0,L1075,7.0,EQP_XFER,,PM1,LLM1,PUT,XFER
e21995,MEASURE_START,2026-01-01 16:59:51,start,0.0,L1075,7.0,EQP_MET,LLM1,,,MEASURE,MET
e21996,MEASURE_END,2026-01-01 17:02:28,complete,157.0,L1075,7.0,EQP_MET,LLM1,,,MEASURE,MET
e21997,PUT_START,2026-01-01 16:46:04,start,0.0,L1075,8.0,EQP_XFER,,PST1,LP2,PUT,XFER
e21998,PUT_END,2026-01-01 16:46:16,complete,12.0,L1075,8.0,EQP_XFER,,PST1,LP2,PUT,XFER
e21999,CLAMP_ON_START,2026-01-01 16:46:21,start,0.0,L1075,8.0,EQP_LP,LP2,,,CLAMP_ON,LP
e22000,CLAMP_ON_END,2026-01-01 16:46:31,complete,10.0,L1075,8.0,EQP_LP,LP2,,,CLAMP_ON,LP
e22001,PUT_START,2026-01-01 16:46:34,start,0.0,L1075,8.0,EQP_XFER,,LP2,PM2,PUT,XFER
e22002,PUT_END,2026-01-01 16:47:02,complete,28.0,L1075,8.0,EQP_XFER,,LP2,PM2,PUT,XFER
e22003,RECIPE_RUN_START,2026-01-01 16:47:09,start,0.0,L1075,8.0,EQP_PM,PM2,,,RECIPE_RUN,PROC
e22004,RECIPE_RUN_END,2026-01-01 16:57:04,complete,595.0,L1075,8.0,EQP_PM,PM2,,,RECIPE_RUN,PROC
e22005,PUT_START,2026-01-01 16:57:17,start,0.0,L1075,8.0,EQP_XFER,,PM2,LLM2,PUT,XFER
e22006,PUT_END,2026-01-01 16:57:58,complete,41.0,L1075,8.0,EQP_XFER,,PM2,LLM2,PUT,XFER
e22007,MEASURE_START,2026-01-01 16:58:04,start,0.0,L1075,8.0,EQP_MET,LLM2,,,MEASURE,MET
e22008,MEASURE_END,2026-01-01 16:59:52,complete,108.0,L1075,8.0,EQP_MET,LLM2,,,MEASURE,MET
e22009,PUT_START,2026-01-01 16:46:12,start,0.0,L1075,9.0,EQP_XFER,,PST2,LP3,PUT,XFER
e22010,PUT_END,2026-01-01 16:46:28,complete,16.0,L1075,9.0,EQP_XFER,,PST2,LP3,PUT,XFER
e22011,CLAMP_ON_START,2026-01-01 16:46:34,start,0.0,L1075,9.0,EQP_LP,LP3,,,CLAMP_ON,LP
e22012,CLAMP_ON_END,2026-01-01 16:46:49,complete,15.0,L1075,9.0,EQP_LP,LP3,,,CLAMP_ON,LP
e22013,PUT_START,2026-01-01 16:46:53,start,0.0,L1075,9.0,EQP_XFER,,LP3,PM3,PUT,XFER
e22014,PUT_END,2026-01-01 16:47:15,complete,22.0,L1075,9.0,EQP_XFER,,LP3,PM3,PUT,XFER
e22015,RECIPE_RUN_START,2026-01-01 16:47:24,start,0.0,L1075,9.0,EQP_PM,PM3,,,RECIPE_RUN,PROC
e22016,RECIPE_RUN_END,2026-01-01 16:59:28,complete,724.0,L1075,9.0,EQP_PM,PM3,,,RECIPE_RUN,PROC
e22017,PUT_START,2026-01-01 16:59:38,start,0.0,L1075,9.0,EQP_XFER,,PM3,LLM1,PUT,XFER
e22018,PUT_END,2026-01-01 17:00:08,complete,30.0,L1075,9.0,EQP_XFER,,PM3,LLM1,PUT,XFER
e22019,MEASURE_START,2026-01-01 17:00:14,start,0.0,L1075,9.0,EQP_MET,LLM1,,,MEASURE,MET
e22020,MEASURE_END,2026-01-01 17:02:51,complete,157.0,L1075,9.0,EQP_MET,LLM1,,,MEASURE,MET
e22021,PUT_START,2026-01-01 16:46:20,start,0.0,L1075,10.0,EQP_XFER,,PST1,LP1,PUT,XFER
e22022,PUT_END,2026-01-01 16:46:34,complete,14.0,L1075,10.0,EQP_XFER,,PST1,LP1,PUT,XFER
e22023,CLAMP_ON_START,2026-01-01 16:46:37,start,0.0,L1075,10.0,EQP_LP,LP1,,,CLAMP_ON,LP
e22024,CLAMP_ON_END,2026-01-01 16:46:52,complete,15.0,L1075,10.0,EQP_LP,LP1,,,CLAMP_ON,LP
e22025,PUT_START,2026-01-01 16:46:56,start,0.0,L1075,10.0,EQP_XFER,,LP1,PM1,PUT,XFER
e22026,PUT_END,2026-01-01 16:47:19,complete,23.0,L1075,10.0,EQP_XFER,,LP1,PM1,PUT,XFER
e22027,RECIPE_RUN_START,2026-01-01 16:47:23,start,0.0,L1075,10.0,EQP_PM,PM1,,,RECIPE_RUN,PROC
e22028,RECIPE_RUN_END,2026-01-01 16:59:51,complete,748.0,L1075,10.0,EQP_PM,PM1,,,RECIPE_RUN,PROC
e22029,PUT_START,2026-01-01 17:00:00,start,0.0,L1075,10.0,EQP_XFER,,PM1,LLM2,PUT,XFER
e22030,PUT_END,2026-01-01 17:00:25,complete,25.0,L1075,10.0,EQP_XFER,,PM1,LLM2,PUT,XFER
e22031,MEASURE_START,2026-01-01 17:00:32,start,0.0,L1075,10.0,EQP_MET,LLM2,,,MEASURE,MET
e22032,MEASURE_END,2026-01-01 17:02:05,complete,93.0,L1075,10.0,EQP_MET,LLM2,,,MEASURE,MET
e22033,PUT_START,2026-01-01 16:46:28,start,0.0,L1075,11.0,EQP_XFER,,PST2,LP2,PUT,XFER
e22034,PUT_END,2026-01-01 16:46:39,complete,11.0,L1075,11.0,EQP_XFER,,PST2,LP2,PUT,XFER
e22035,CLAMP_ON_START,2026-01-01 16:46:41,start,0.0,L1075,11.0,EQP_LP,LP2,,,CLAMP_ON,LP
e22036,CLAMP_ON_END,2026-01-01 16:46:49,complete,8.0,L1075,11.0,EQP_LP,LP2,,,CLAMP_ON,LP
e22037,PUT_START,2026-01-01 16:46:56,start,0.0,L1075,11.0,EQP_XFER,,LP2,PM2,PUT,XFER
e22038,PUT_END,2026-01-01 16:47:24,complete,28.0,L1075,11.0,EQP_XFER,,LP2,PM2,PUT,XFER
e22039,RECIPE_RUN_START,2026-01-01 16:47:28,start,0.0,L1075,11.0,EQP_PM,PM2,,,RECIPE_RUN,PROC
e22040,RECIPE_RUN_END,2026-01-01 16:57:19,complete,591.0,L1075,11.0,EQP_PM,PM2,,,RECIPE_RUN,PROC
e22041,PUT_START,2026-01-01 16:57:29,start,0.0,L1075,11.0,EQP_XFER,,PM2,LLM1,PUT,XFER
e22042,PUT_END,2026-01-01 16:58:00,complete,31.0,L1075,11.0,EQP_XFER,,PM2,LLM1,PUT,XFER
e22043,MEASURE_START,2026-01-01 16:58:11,start,0.0,L1075,11.0,EQP_MET,LLM1,,,MEASURE,MET
e22044,MEASURE_END,2026-01-01 16:59:56,complete,105.0,L1075,11.0,EQP_MET,LLM1,,,MEASURE,MET
e22045,PUT_START,2026-01-01 16:46:36,start,0.0,L1075,12.0,EQP_XFER,,PST1,LP3,PUT,XFER
e22046,PUT_END,2026-01-01 16:46:42,complete,6.0,L1075,12.0,EQP_XFER,,PST1,LP3,PUT,XFER
e22047,CLAMP_ON_START,2026-01-01 16:46:46,start,0.0,L1075,12.0,EQP_LP,LP3,,,CLAMP_ON,LP
e22048,CLAMP_ON_END,2026-01-01 16:46:52,complete,6.0,L1075,12.0,EQP_LP,LP3,,,CLAMP_ON,LP
e22049,PUT_START,2026-01-01 16:46:55,start,0.0,L1075,12.0,EQP_XFER,,LP3,PM3,PUT,XFER
e22050,PUT_END,2026-01-01 16:47:25,complete,30.0,L1075,12.0,EQP_XFER,,LP3,PM3,PUT,XFER
e22051,RECIPE_RUN_START,2026-01-01 16:47:34,start,0.0,L1075,12.0,EQP_PM,PM3,,,RECIPE_RUN,PROC
e22052,RECIPE_RUN_END,2026-01-01 16:59:02,complete,688.0,L1075,12.0,EQP_PM,PM3,,,RECIPE_RUN,PROC
e22053,PUT_START,2026-01-01 16:59:11,start,0.0,L1075,12.0,EQP_XFER,,PM3,LLM2,PUT,XFER
e22054,PUT_END,2026-01-01 16:59:46,complete,35.0,L1075,12.0,EQP_XFER,,PM3,LLM2,PUT,XFER
e22055,MEASURE_START,2026-01-01 16:59:55,start,0.0,L1075,12.0,EQP_MET,LLM2,,,MEASURE,MET
e22056,MEASURE_END,2026-01-01 17:02:42,complete,167.0,L1075,12.0,EQP_MET,LLM2,,,MEASURE,MET
e22057,PUT_START,2026-01-01 16:46:44,start,0.0,L1075,13.0,EQP_XFER,,PST2,LP1,PUT,XFER
e22058,PUT_END,2026-01-01 16:47:01,complete,17.0,L1075,13.0,EQP_XFER,,PST2,LP1,PUT,XFER
e22059,CLAMP_ON_START,2026-01-01 16:47:04,start,0.0,L1075,13.0,EQP_LP,LP1,,,CLAMP_ON,LP
e22060,CLAMP_ON_END,2026-01-01 16:47:18,complete,14.0,L1075,13.0,EQP_LP,LP1,,,CLAMP_ON,LP
e22061,PUT_START,2026-01-01 16:47:20,start,0.0,L1075,13.0,EQP_XFER,,LP1,PM1,PUT,XFER
e22062,PUT_END,2026-01-01 16:47:48,complete,28.0,L1075,13.0,EQP_XFER,,LP1,PM1,PUT,XFER
e22063,RECIPE_RUN_START,2026-01-01 16:47:56,start,0.0,L1075,13.0,EQP_PM,PM1,,,RECIPE_RUN,PROC
e22064,RECIPE_RUN_END,2026-01-01 16:55:42,complete,466.0,L1075,13.0,EQP_PM,PM1,,,RECIPE_RUN,PROC
e22065,PUT_START,2026-01-01 16:55:56,start,0.0,L1075,13.0,EQP_XFER,,PM1,LLM1,PUT,XFER
e22066,PUT_END,2026-01-01 16:56:15,complete,19.0,L1075,13.0,EQP_XFER,,PM1,LLM1,PUT,XFER
e22067,MEASURE_START,2026-01-01 16:56:23,start,0.0,L1075,13.0,EQP_MET,LLM1,,,MEASURE,MET
e22068,MEASURE_END,2026-01-01 16:58:31,complete,128.0,L1075,13.0,EQP_MET,LLM1,,,MEASURE,MET
e22069,PUT_START,2026-01-01 16:46:52,start,0.0,L1075,14.0,EQP_XFER,,PST1,LP2,PUT,XFER
e22070,PUT_END,2026-01-01 16:47:01,complete,9.0,L1075,14.0,EQP_XFER,,PST1,LP2,PUT,XFER
e22071,CLAMP_ON_START,2026-01-01 16:47:07,start,0.0,L1075,14.0,EQP_LP,LP2,,,CLAMP_ON,LP
e22072,CLAMP_ON_END,2026-01-01 16:47:16,complete,9.0,L1075,14.0,EQP_LP,LP2,,,CLAMP_ON,LP
e22073,PUT_START,2026-01-01 16:47:20,start,0.0,L1075,14.0,EQP_XFER,,LP2,PM2,PUT,XFER
e22074,PUT_END,2026-01-01 16:47:36,complete,16.0,L1075,14.0,EQP_XFER,,LP2,PM2,PUT,XFER
e22075,RECIPE_RUN_START,2026-01-01 16:47:42,start,0.0,L1075,14.0,EQP_PM,PM2,,,RECIPE_RUN,PROC
e22076,RECIPE_RUN_END,2026-01-01 16:58:26,complete,644.0,L1075,14.0,EQP_PM,PM2,,,RECIPE_RUN,PROC
e22077,PUT_START,2026-01-01 16:58:36,start,0.0,L1075,14.0,EQP_XFER,,PM2,LLM2,PUT,XFER
e22078,PUT_END,2026-01-01 16:59:16,complete,40.0,L1075,14.0,EQP_XFER,,PM2,LLM2,PUT,XFER
e22079,MEASURE_START,2026-01-01 16:59:26,start,0.0,L1075,14.0,EQP_MET,LLM2,,,MEASURE,MET
e22080,MEASURE_END,2026-01-01 17:01:48,complete,142.0,L1075,14.0,EQP_MET,LLM2,,,MEASURE,MET
e22081,PUT_START,2026-01-01 16:47:00,start,0.0,L1075,15.0,EQP_XFER,,PST2,LP3,PUT,XFER
e22082,PUT_END,2026-01-01 16:47:06,complete,6.0,L1075,15.0,EQP_XFER,,PST2,LP3,PUT,XFER
e22083,CLAMP_ON_START,2026-01-01 16:47:13,start,0.0,L1075,15.0,EQP_LP,LP3,,,CLAMP_ON,LP
e22084,CLAMP_ON_END,2026-01-01 16:47:27,complete,14.0,L1075,15.0,EQP_LP,LP3,,,CLAMP_ON,LP
e22085,PUT_START,2026-01-01 16:47:34,start,0.0,L1075,15.0,EQP_XFER,,LP3,PM3,PUT,XFER
e22086,PUT_END,2026-01-01 16:48:01,complete,27.0,L1075,15.0,EQP_XFER,,LP3,PM3,PUT,XFER
e22087,RECIPE_RUN_START,2026-01-01 16:48:06,start,0.0,L1075,15.0,EQP_PM,PM3,,,RECIPE_RUN,PROC
e22088,RECIPE_RUN_END,2026-01-01 16:59:03,complete,657.0,L1075,15.0,EQP_PM,PM3,,,RECIPE_RUN,PROC
e22089,PUT_START,2026-01-01 16:59:11,start,0.0,L1075,15.0,EQP_XFER,,PM3,LLM1,PUT,XFER
e22090,PUT_END,2026-01-01 16:59:41,complete,30.0,L1075,15.0,EQP_XFER,,PM3,LLM1,PUT,XFER
e22091,MEASURE_START,2026-01-01 16:59:52,start,0.0,L1075,15.0,EQP_MET,LLM1,,,MEASURE,MET
e22092,MEASURE_END,2026-01-01 17:02:16,complete,144.0,L1075,15.0,EQP_MET,LLM1,,,MEASURE,MET
e22093,PUT_START,2026-01-01 16:47:08,start,0.0,L1075,16.0,EQP_XFER,,PST1,LP1,PUT,XFER
e22094,PUT_END,2026-01-01 16:47:23,complete,15.0,L1075,16.0,EQP_XFER,,PST1,LP1,PUT,XFER
e22095,CLAMP_ON_START,2026-01-01 16:47:30,start,0.0,L1075,16.0,EQP_LP,LP1,,,CLAMP_ON,LP
e22096,CLAMP_ON_END,2026-01-01 16:47:43,complete,13.0,L1075,16.0,EQP_LP,LP1,,,CLAMP_ON,LP
e22097,PUT_START,2026-01-01 16:47:47,start,0.0,L1075,16.0,EQP_XFER,,LP1,PM1,PUT,XFER
e22098,PUT_END,2026-01-01 16:48:18,complete,31.0,L1075,16.0,EQP_XFER,,LP1,PM1,PUT,XFER
e22099,RECIPE_RUN_START,2026-01-01 16:48:22,start,0.0,L1075,16.0,EQP_PM,PM1,,,RECIPE_RUN,PROC
e22100,RECIPE_RUN_END,2026-01-01 16:56:19,complete,477.0,L1075,16.0,EQP_PM,PM1,,,RECIPE_RUN,PROC
e22101,PUT_START,2026-01-01 16:56:24,start,0.0,L1075,16.0,EQP_XFER,,PM1,LLM2,PUT,XFER
e22102,PUT_END,2026-01-01 16:57:02,complete,38.0,L1075,16.0,EQP_XFER,,PM1,LLM2,PUT,XFER
e22103,MEASURE_START,2026-01-01 16:57:10,start,0.0,L1075,16.0,EQP_MET,LLM2,,,MEASURE,MET
e22104,MEASURE_END,2026-01-01 17:00:09,complete,179.0,L1075,16.0,EQP_MET,LLM2,,,MEASURE,MET
e22105,PUT_START,2026-01-01 16:47:16,start,0.0,L1075,17.0,EQP_XFER,,PST2,LP2,PUT,XFER
e22106,PUT_END,2026-01-01 16:47:24,complete,8.0,L1075,17.0,EQP_XFER,,PST2,LP2,PUT,XFER
e22107,CLAMP_ON_START,2026-01-01 16:47:30,start,0.0,L1075,17.0,EQP_LP,LP2,,,CLAMP_ON,LP
e22108,CLAMP_ON_END,2026-01-01 16:47:49,complete,19.0,L1075,17.0,EQP_LP,LP2,,,CLAMP_ON,LP
e22109,PUT_START,2026-01-01 16:47:55,start,0.0,L1075,17.0,EQP_XFER,,LP2,PM2,PUT,XFER
e22110,PUT_END,2026-01-01 16:48:22,complete,27.0,L1075,17.0,EQP_XFER,,LP2,PM2,PUT,XFER
e22111,RECIPE_RUN_START,2026-01-01 16:48:30,start,0.0,L1075,17.0,EQP_PM,PM2,,,RECIPE_RUN,PROC
e22112,RECIPE_RUN_END,2026-01-01 16:57:35,complete,545.0,L1075,17.0,EQP_PM,PM2,,,RECIPE_RUN,PROC
e22113,PUT_START,2026-01-01 16:57:48,start,0.0,L1075,17.0,EQP_XFER,,PM2,LLM1,PUT,XFER
e22114,PUT_END,2026-01-01 16:58:29,complete,41.0,L1075,17.0,EQP_XFER,,PM2,LLM1,PUT,XFER
e22115,MEASURE_START,2026-01-01 16:58:40,start,0.0,L1075,17.0,EQP_MET,LLM1,,,MEASURE,MET
e22116,MEASURE_END,2026-01-01 17:01:00,complete,140.0,L1075,17.0,EQP_MET,LLM1,,,MEASURE,MET
e22117,PUT_START,2026-01-01 16:47:24,start,0.0,L1075,18.0,EQP_XFER,,PST1,LP3,PUT,XFER
e22118,PUT_END,2026-01-01 16:47:31,complete,7.0,L1075,18.0,EQP_XFER,,PST1,LP3,PUT,XFER
e22119,CLAMP_ON_START,2026-01-01 16:47:38,start,0.0,L1075,18.0,EQP_LP,LP3,,,CLAMP_ON,LP
e22120,CLAMP_ON_END,2026-01-01 16:47:46,complete,8.0,L1075,18.0,EQP_LP,LP3,,,CLAMP_ON,LP
e22121,PUT_START,2026-01-01 16:47:48,start,0.0,L1075,18.0,EQP_XFER,,LP3,PM3,PUT,XFER
e22122,PUT_END,2026-01-01 16:48:13,complete,25.0,L1075,18.0,EQP_XFER,,LP3,PM3,PUT,XFER
e22123,RECIPE_RUN_START,2026-01-01 16:48:17,start,0.0,L1075,18.0,EQP_PM,PM3,,,RECIPE_RUN,PROC
e22124,RECIPE_RUN_END,2026-01-01 17:00:17,complete,720.0,L1075,18.0,EQP_PM,PM3,,,RECIPE_RUN,PROC
e22125,PUT_START,2026-01-01 17:00:27,start,0.0,L1075,18.0,EQP_XFER,,PM3,LLM2,PUT,XFER
e22126,PUT_END,2026-01-01 17:00:48,complete,21.0,L1075,18.0,EQP_XFER,,PM3,LLM2,PUT,XFER
e22127,MEASURE_START,2026-01-01 17:00:58,start,0.0,L1075,18.0,EQP_MET,LLM2,,,MEASURE,MET
e22128,MEASURE_END,2026-01-01 17:03:23,complete,145.0,L1075,18.0,EQP_MET,LLM2,,,MEASURE,MET
e22129,PUT_START,2026-01-01 16:47:32,start,0.0,L1075,19.0,EQP_XFER,,PST2,LP1,PUT,XFER
e22130,PUT_END,2026-01-01 16:47:47,complete,15.0,L1075,19.0,EQP_XFER,,PST2,LP1,PUT,XFER
e22131,CLAMP_ON_START,2026-01-01 16:47:50,start,0.0,L1075,19.0,EQP_LP,LP1,,,CLAMP_ON,LP
e22132,CLAMP_ON_END,2026-01-01 16:48:02,complete,12.0,L1075,19.0,EQP_LP,LP1,,,CLAMP_ON,LP
e22133,PUT_START,2026-01-01 16:48:08,start,0.0,L1075,19.0,EQP_XFER,,LP1,PM1,PUT,XFER
e22134,PUT_END,2026-01-01 16:48:24,complete,16.0,L1075,19.0,EQP_XFER,,LP1,PM1,PUT,XFER
e22135,RECIPE_RUN_START,2026-01-01 16:48:31,start,0.0,L1075,19.0,EQP_PM,PM1,,,RECIPE_RUN,PROC
e22136,RECIPE_RUN_END,2026-01-01 16:58:49,complete,618.0,L1075,19.0,EQP_PM,PM1,,,RECIPE_RUN,PROC
e22137,PUT_START,2026-01-01 16:59:00,start,0.0,L1075,19.0,EQP_XFER,,PM1,LLM1,PUT,XFER
e22138,PUT_END,2026-01-01 16:59:27,complete,27.0,L1075,19.0,EQP_XFER,,PM1,LLM1,PUT,XFER
